short_id,longitude_normalized,latitude_normalized
#bre,7.081673306772913,1.700318809776834
#brf,2.5099601593625476,5.132837407013811
#brg,4.3625498007968115,6.801275239107328
#brh,7.310756972111548,0.21253985122210706
#bri,6.354581673306773,1.3390010626992535
#brj,1.3346613545816635,6.312433581296489
#brk,2.918326693227087,6.524973432518594
#brl,6.4243027888446145,1.45589798087141
#brm,2.0717131474103585,5.600425079702446
#brn,7.061752988047804,0.29755579171094687
#bro,7.121513944223104,1.2433581296493106
#brp,7.250996015936262,0.22316684378321017
#brq,1.5936254980079636,6.333687566418702
#brr,8.754980079681275,0.44633368756642033
#brs,2.5796812749003895,5.451647183846972
#brt,6.663346613545819,1.1583421891604708
#bru,4.1533864541832575,7.013815090329435
#brv,5.966135458167329,1.4240170031881008
#brw,6.653386454183265,1.5727948990435743
#brx,1.9223107569721056,5.515409139213599
#bry,2.958167330677292,6.461211477151961
#brz,4.6215139442231115,4.5270988310308145
#bsa,5.149402390438239,1.8278427205100936
#bsb,2.6095617529880406,5.940488841657812
#bsc,5.557768924302792,1.8065887353878876
#bsd,6.902390438247011,1.4771519659936239
#bse,2.3804780876494047,5.069075451647185
#bsf,7.2310756972111525,0.14877789585547344
#bsg,2.1812749003984058,5.685441020191285
#bsh,6.17529880478087,1.7534537725823571
#bsi,7.151394422310755,0.8501594048884208
#bsj,2.440239043824692,5.132837407013811
#bsk,5.039840637450191,4.229543039319875
#bsl,4.970119521912349,3.9001062699256113
#bsm,7.061752988047804,1.402763018065887
#bsn,4.701195219123509,4.314558979808715
#bso,5.926294820717125,1.4771519659936239
#bsp,2.3406374501991993,6.099893730074388
#bsq,6.3346613545816775,1.381509032943681
#bsr,2.709163346613547,7.662061636556853
#bss,5.826693227091633,1.5834218916046774
#bst,6.354581673306773,1.2539851222104137
#bsu,6.294820717131472,1.5409139213602574
#bsv,5.926294820717125,1.6046758767268834
#bsw,6.1952191235059795,1.5196599362380436
#bsx,1.7430278884462163,6.057385759829969
#bsy,4.860557768924302,2.7630180658873544
#bsz,6.553784860557772,1.052072263549417
#bta,3.296812749003975,5.377258235919236
#btb,6.324701195219122,1.3071200850159443
#btc,2.0816733067728994,5.9086078639744954
#btd,2.2011952191235014,5.855472901168964
#bte,6.523904382470121,1.2964930924548335
#btf,5.059760956175301,2.019128586609987
#btg,7.290836653386453,0.6269925611052106
#bth,2.5498007968127387,5.058448459086074
#bti,5.308764940239046,3.0074388947927706
#btj,6.185258964143426,2.2848034006376174
#btk,6.972111553784865,1.5409139213602574
#btl,3.1075697211155306,5.579171094580232
#btm,6.245019920318726,1.4984059511158376
#btn,5.308764940239046,2.9968119022316673
#bto,2.5398406374501987,7.662061636556853
#btp,3.735059760956178,5.100956429330502
#btq,2.4800796812748973,5.069075451647185
#btr,3.406374501992022,5.430393198724758
#bts,3.3167330677290847,3.931987247608928
#btt,6.414342629482075,1.4240170031881008
#btu,2.589641434262945,4.643995749202971
#btv,2.171314741035851,5.4729011689691776
#btw,8.77490039840637,0.4569606801275234
#btx,4.611553784860557,4.484590860786394
#bty,6.015936254980076,1.8278427205100936
#btz,1.0258964143426315,8.384697130712006
#bua,4.511952191235064,4.569606801275242
#bub,5.846613545816728,2.7630180658873544
#buc,6.015936254980076,1.689691817215731
#bud,6.105577689243028,1.5196599362380436
#bue,6.633466135458169,1.19022316684378
#buf,3.187250996015927,6.748140276301805
#bug,7.001992031872517,1.41339001062699
#buh,1.8924302788844551,5.504782146652495
#bui,6.235059760956171,1.392136025504784
#buj,2.1115537848605497,5.855472901168964
#buk,2.1314741035856595,8.119022316684376
#bul,6.145418326693219,1.5409139213602574
#bum,7.410358565737055,0.20191285866099642
#bun,7.221115537848611,1.083953241232734
#buo,5.139442231075698,1.8490967056323073
#bup,5.99601593625498,1.7428267800212538
#buq,7.300796812749008,1.349628055260364
#bur,4.601593625498002,4.5270988310308145
#bus,7.0717131474103585,2.1147715196599375
#but,4.980079681274904,3.2306057385759805
#buu,2.3904382470119456,5.324123273113704
#buv,5.976095617529885,1.5727948990435743
#buw,4.890438247011953,4.293304994686501
#bux,7.260956175298803,0.07438894792773672
#buy,5.298804780876491,3.0286928799149844
#buz,2.5099601593625476,5.026567481402765
#bva,6.205179282868521,1.4346439957492039
#bvb,6.43426294820717,1.3071200850159443
#bvc,5.747011952191236,1.6790648246546203
#bvd,2.9980079681274834,6.4187035069075415
#bve,7.161354581673311,0.20191285866099642
#bvf,1.9322709163346605,5.568544102019128
#bvg,2.5498007968127387,6.514346439957492
#bvh,6.942231075697215,1.4877789585547267
#bvi,2.3804780876494047,5.494155154091391
#bvj,5.298804780876491,2.9861849096705644
#bvk,6.4243027888446145,1.530286928799147
#bvl,7.021912350597612,0.5738575982996801
#bvm,2.410358565737041,5.515409139213599
#bvn,4.7410358565737,4.282678002125398
#bvo,0.20916334661353977,8.777895855472895
#bvp,6.962151394422311,0.6801275239107336
#bvq,3.0577689243027844,6.439957492029755
#bvr,5.039840637450191,1.8490967056323073
#bvs,5.747011952191236,1.7853347502656738
#bvt,6.444223107569726,1.5515409139213607
#bvu,6.045816733067727,1.6046758767268834
#bvv,4.920318725099603,4.399574920297555
#bvw,5.836653386454187,1.997874601487781
#bvx,6.5139442231075675,1.2646121147715168
#bvy,6.025896414342632,1.5090329436769405
#bvz,2.3406374501991993,5.834218916046758
#bwa,3.296812749003975,6.950053134962801
#bwb,5.816733067729078,1.5834218916046774
#bwc,2.86852589641434,6.524973432518594
#bwd,6.573705179282868,1.4984059511158376
#bwe,5.378486055776888,1.7534537725823571
#bwf,6.25498007968128,1.2646121147715168
#bwg,7.300796812749008,0.22316684378321017
#bwh,4.691235059760953,4.059511158342188
#bwi,7.390438247011946,0.5526036131774739
#bwj,0.9661354581673303,9.840595111583415
#bwk,7.151394422310755,0.27630180658873316
#bwl,0.986055776892426,7.290116896918168
#bwm,2.2609561752988023,4.899043570669498
#bwn,6.264940239043821,1.392136025504784
#bwo,2.300796812748994,5.3028692879914985
#bwp,5.976095617529885,1.7853347502656738
#bwq,3.8247011952191157,7.417640807651436
#bwr,3.874501992031876,5.0478214665249705
#bws,6.503984063745026,1.2752391073326275
#bwt,4.611553784860557,1.9872476089266702
#bwu,5.049800796812746,3.166843783209355
#bwv,5.826693227091633,1.8278427205100936
#bww,7.091633466135454,0.3294367693942637
#bwx,6.484063745019917,1.3390010626992535
#bwy,5.298804780876491,3.8150903294367717
#bwz,6.314741035856568,1.6046758767268834
#bxa,2.1215139442231044,5.6429330499468655
#bxb,0.07968127490039678,8.66099893730074
#bxc,2.9083665338645313,6.291179596174282
#bxd,1.9223107569721056,8.597236981934113
#bxe,1.8725099601593596,5.515409139213599
#bxf,1.5537848605577584,6.960680127523913
#bxg,5.876494023904378,1.6365568544102003
#bxh,8.76494023904383,0.27630180658873316
#bxi,6.1952191235059795,1.6684378320935171
#bxj,4.262948207171319,4.718384697130707
#bxk,6.065737051792822,1.6365568544102003
#bxl,5.956175298804776,1.6684378320935171
#bxm,5.9362549800796796,1.402763018065887
#bxn,7.13147410358566,1.2327311370882075
#bxo,7.2111553784860565,0.10626992561105353
#bxp,7.280876494023898,1.5940488841657805
#bxq,2.091633466135454,5.632306057385762
#bxr,6.274900398406377,1.4984059511158376
#bxs,2.0517928286852487,5.802337938363442
#bxt,5.717131474103585,1.7640807651434676
#bxu,6.294820717131472,1.689691817215731
#bxv,2.62948207171315,4.505844845908608
#bxw,3.0677290836653395,6.5037194473963815
#bxx,7.270916334661357,0.14877789585547344
#bxy,1.9223107569721056,5.589798087141334
#bxz,1.842629482071709,5.536663124335812
#bya,2.2211155378485974,7.832093517534532
#byb,6.035856573705171,1.4452709883103072
#byc,4.312749003984066,6.780021253985122
#byd,2.4800796812748973,4.984059511158338
#bye,2.241035856573707,5.175345377258232
#byf,5.408366533864539,1.9766206163655673
#byg,2.021912350597612,6.110520722635492
#byh,5.876494023904378,2.019128586609987
#byi,3.0976095617529897,5.696068012752388
#byj,5.398406374501984,1.7640807651434676
#byk,4.133466135458162,8.204038257173215
#byl,5.966135458167329,1.5727948990435743
#bym,1.6633466135458055,6.280552603613179
#byn,2.569721115537849,5.462274176408075
#byo,2.689243027888437,7.236981934112645
#byp,1.64342629482071,7.013815090329435
#byq,5.876494023904378,1.8916046758767275
#byr,8.127490039840641,1.2221041445270968
#bys,3.027888446215134,5.207226354941548
#byt,5.577689243027887,1.8278427205100936
#byu,5.946215139442234,1.732199787460151
#byv,3.525896414342624,6.886291179596176
#byw,5.946215139442234,2.1679064824654604
#byx,3.56573705179283,6.206163655685443
#byy,6.1952191235059795,1.3708820403825703
#byz,6.045816733067727,1.3071200850159443
#bza,1.7828685258964079,5.717321997874602
#bzb,7.1414342629482,1.5940488841657805
#bzc,6.205179282868521,1.41339001062699
#bzd,6.324701195219122,1.349628055260364
#bze,7.519920318725103,0.27630180658873316
#bzf,4.760956175298809,4.431455897980872
#bzg,6.185258964143426,1.657810839532414
#bzh,1.9223107569721056,5.579171094580232
#bzi,4.302788844621511,6.004250797024438
#bzj,5.946215139442234,1.4240170031881008
#bzk,2.161354581673296,5.579171094580232
#bzl,6.105577689243028,1.6365568544102003
#bzm,1.1454183266932196,7.013815090329435
#bzn,2.519920318725103,7.6301806588735355
#bzo,6.344621513944219,1.3390010626992535
#bzp,3.087649402390435,5.844845908607862
#bzq,2.519920318725103,4.686503719447399
#bzr,6.563745019920313,2.848034006376194
#bzs,3.496015936254974,6.663124335812966
#bzt,1.4940239043824712,6.620616365568546
#bzu,4.472111553784859,4.155154091392138
#bzv,2.161354581673296,5.504782146652495
#bzw,4.990039840637445,4.8671625929861815
#bzx,2.2609561752988023,5.483528161530289
#bzy,4.472111553784859,4.133900106269924
#bzz,6.414342629482075,1.4346439957492039
#caa,7.041832669322707,0.21253985122210706
#cab,6.972111553784865,1.5621679064824636
#cac,3.6752988047808772,2.911795961742828
#cad,2.430278884462151,5.015940488841655
#cae,6.962151394422311,1.5196599362380436
#caf,3.1075697211155306,4.027630180658871
#cag,5.17928286852589,1.732199787460151
#cah,2.2509960159362477,5.175345377258232
#cai,2.231075697211152,5.430393198724758
#caj,6.0756972111553775,1.647183846971311
#cak,6.404382470119519,1.5515409139213607
#cal,5.926294820717125,1.3177470775770472
#cam,2.1314741035856595,5.611052072263548
#can,2.2011952191235014,5.547290116896915
#cao,8.73505976095618,0.255047821466527
#cap,3.2569721115537837,7.056323060573856
#caq,5.527888446215141,1.774707757704571
#car,4.6414342629482075,4.11264612114771
#cas,5.786852589641427,1.7640807651434676
#cat,6.902390438247011,1.5090329436769405
#cau,2.8984063745019912,6.291179596174282
#cav,4.860557768924302,3.0393198724760873
#caw,2.4203187250995963,5.812964930924545
#cax,6.165338645418329,1.402763018065887
#cay,7.7888446215139435,1.392136025504784
#caz,6.245019920318726,1.381509032943681
#cba,4.04382470119521,4.612114771519662
#cbb,2.918326693227087,6.567481402763015
#cbc,3.6454183266932265,3.166843783209355
#cbd,1.8824701195219142,5.441020191285862
#cbe,6.025896414342632,1.2646121147715168
#cbf,2.290836653386453,7.226354941551543
#cbg,2.529880478087643,5.812964930924545
#cbh,6.474103585657376,1.137088204038257
#cbi,6.543824701195218,1.2327311370882075
#cbj,7.201195219123502,0.21253985122210706
#cbk,6.4940239043824715,1.3390010626992535
#cbl,5.9362549800796796,1.5940488841657805
#cbm,6.055776892430282,1.4346439957492039
#cbn,5.348605577689237,3.0074388947927706
#cbo,6.5139442231075675,1.5621679064824636
#cbp,6.414342629482075,1.6153028692879943
#cbq,5.408366533864539,3.018065887353881
#cbr,5.99601593625498,1.3602550478214672
#cbs,6.394422310756964,1.168969181721574
#cbt,7.011952191235057,1.7109458023379371
#cbu,7.011952191235057,1.5834218916046774
#cbv,2.0717131474103585,5.292242295430395
#cbw,2.2509960159362477,5.185972369819342
#cbx,2.758964143426293,7.747077577045692
#cby,2.4601593625498017,4.293304994686501
#cbz,2.440239043824692,4.994686503719448
#cca,2.8286852589641347,4.760892667375135
#ccb,2.6693227091633416,7.056323060573856
#ccc,4.193227091633463,3.676939426142401
#ccd,6.962151394422311,2.1253985122210404
#cce,5.129482071713143,3.995749202975554
#ccf,2.091633466135454,8.374070138150904
#ccg,5.119521912350602,1.8278427205100936
#cch,1.713147410358566,6.801275239107328
#cci,6.354581673306773,1.6046758767268834
#ccj,6.314741035856568,1.3283740701381501
#cck,5.268924302788841,1.8065887353878876
#ccl,2.0019920318725024,5.345377258235918
#ccm,6.294820717131472,1.3602550478214672
#ccn,7.0717131474103585,1.6684378320935171
#cco,6.284860557768917,1.2433581296493106
#ccp,3.3266932270916256,5.398512221041441
#ccq,5.876494023904378,1.774707757704571
#ccr,3.7051792828685275,5.175345377258232
#ccs,6.533864541832663,1.083953241232734
#cct,2.8286852589641347,6.535600425079698
#ccu,4.6613545816733035,4.282678002125398
#ccv,7.011952191235057,1.647183846971311
#ccw,2.3505976095617545,4.6971307120085015
#ccx,5.298804780876491,1.8172157279489907
#ccy,5.946215139442234,1.5940488841657805
#ccz,5.9362549800796796,1.392136025504784
#cda,6.264940239043821,1.2646121147715168
#cdb,5.966135458167329,1.4877789585547267
#cdc,7.181274900398406,0.2869287991498438
#cdd,3.7051792828685275,2.9011689691817244
#cde,7.998007968127498,1.657810839532414
#cdf,7.011952191235057,2.008501594048884
#cdg,6.205179282868521,1.6790648246546203
#cdh,3.0577689243027844,5.749202975557919
#cdi,2.330677290836644,4.803400637619555
#cdj,2.8585657370517854,6.323060573857599
#cdk,1.1354581673306787,7.003188097768333
#cdl,7.121513944223104,1.700318809776834
#cdm,3.3864541832669266,5.345377258235918
#cdn,3.2669322709163384,7.1094580233793785
#cdo,5.786852589641427,1.732199787460151
#cdp,6.454183266932266,1.6259298618490972
#cdq,3.027888446215134,5.781083953241229
#cdr,6.543824701195218,1.6259298618490972
#cds,2.3207171314741037,5.100956429330502
#cdt,7.0717131474103585,0.29755579171094687
#cdu,5.926294820717125,1.466524973432521
#cdv,7.400398406374501,0.3188097768331606
#cdw,5.388446215139443,1.732199787460151
#cdx,7.2111553784860565,1.2752391073326275
#cdy,2.559760956175294,5.462274176408075
#cdz,2.330677290836644,5.717321997874602
#cea,5.7968127490039825,1.5834218916046774
#ceb,7.011952191235057,2.082890541976621
#cec,2.5398406374501987,4.984059511158338
#ced,3.227091633466133,9.06482465462274
#cee,6.882470119521914,1.6365568544102003
#cef,2.3804780876494047,5.791710945802339
#ceg,2.9980079681274834,5.781083953241229
#ceh,2.3804780876494047,5.111583421891605
#cei,4.1533864541832575,7.162592986184909
#cej,6.7928286852589626,1.657810839532414
#cek,7.021912350597612,1.657810839532414
#cel,4.213147410358559,2.189160467587674
#cem,3.695219123505973,2.582359192348564
#cen,2.300796812748994,6.068012752391072
#ceo,6.942231075697215,1.5515409139213607
#cep,1.8127490039840581,9.851222104144528
#ceq,2.3406374501991993,5.6535600425079675
#cer,3.3964143426294813,5.387885228480338
#ces,3.0577689243027844,5.611052072263548
#cet,2.5398406374501987,4.941551540913918
#ceu,5.059760956175301,3.730074388947924
#cev,6.015936254980076,1.4877789585547267
#cew,2.499999999999993,6.493092454835279
#cex,5.926294820717125,1.5515409139213607
#cey,2.2509960159362477,5.111583421891605
#cez,6.653386454183265,3.3049946865037176
#cfa,7.011952191235057,1.8172157279489907
#cfb,2.4203187250995963,5.504782146652495
#cfc,2.0816733067728994,5.802337938363442
#cfd,3.007968127490038,6.546227417640809
#cfe,4.611553784860557,4.452709883103077
#cff,6.2151394422310755,1.402763018065887
#cfg,6.64342629482071,1.0308182784272035
#cfh,1.912350597609551,5.494155154091391
#cfi,2.5796812749003895,5.090329436769391
#cfj,7.2310756972111525,0.09564293304995045
#cfk,5.627490039840634,1.8597236981934107
#cfl,6.673306772908361,1.094580233793837
#cfm,2.4601593625498017,5.154091392136025
#cfn,5.019920318725095,2.295430393198728
#cfo,2.3804780876494047,6.376195536663122
#cfp,3.844621513944226,5.079702444208288
#cfq,8.745019920318732,0.30818278427205
#cfr,7.360557768924309,2.4335812964930907
#cfs,7.0517928286852625,0.29755579171094687
#cft,3.0976095617529897,5.727948990435705
#cfu,7.011952191235057,1.2858660998937306
#cfv,1.8924302788844551,5.600425079702446
#cfw,2.3406374501991993,5.611052072263548
#cfx,7.0717131474103585,0.3400637619553668
#cfy,2.1215139442231044,7.407013815090325
#cfz,3.0478087649402297,6.609989373007435
#cga,3.1175298804780853,5.972369819341122
#cgb,2.7191235059760874,4.835281615302872
#cgc,6.015936254980076,1.4346439957492039
#cgd,3.4462151394422276,5.3134962805526005
#cge,2.4800796812748973,5.483528161530289
#cgf,2.1314741035856595,5.249734325185967
#cgg,3.296812749003975,5.430393198724758
#cgh,5.069721115537842,3.145589798087141
#cgi,3.9043824701195122,4.729011689691818
#cgj,1.9521912350597561,5.579171094580232
#cgk,2.091633466135454,5.228480340063761
#cgl,2.430278884462151,4.718384697130707
#cgm,8.834661354581671,0.27630180658873316
#cgn,2.7191235059760874,4.463336875664188
#cgo,6.105577689243028,1.4877789585547267
#cgp,5.647410358565729,1.6365568544102003
#cgq,2.031872509960153,8.427205100956424
#cgr,8.047808764940244,1.689691817215731
#cgs,5.278884462151395,2.9755579171094615
#cgt,4.940239043824699,4.3570669500531345
#cgu,5.986055776892426,1.7109458023379371
#cgv,7.031872509960153,2.1572794899043575
#cgw,7.081673306772913,0.7226354941551536
#cgx,3.0378486055776888,5.844845908607862
#cgy,6.155378486055775,1.6046758767268834
#cgz,6.155378486055775,1.5621679064824636
#cha,6.115537848605584,1.732199787460151
#chb,7.280876494023898,1.5834218916046774
#chc,3.725099601593623,2.752391073326251
#chd,4.850597609561747,4.250797024442081
#che,5.039840637450191,1.8065887353878876
#chf,2.8884462151394357,6.439957492029755
#chg,7.320717131474104,0.10626992561105353
#chh,5.0,4.017003188097768
#chi,5.448207171314744,1.8490967056323073
#chj,6.593625498007963,1.647183846971311
#chk,7.2310756972111525,0.47821466524973716
#chl,6.384462151394424,1.2964930924548335
#chm,6.533864541832663,1.2646121147715168
#chn,6.374501992031869,1.2114771519659937
#cho,2.290836653386453,5.3134962805526005
#chp,1.9322709163346605,5.589798087141334
#chq,6.304780876494027,1.6153028692879943
#chr,1.8525896414342637,5.557917109458025
#chs,6.055776892430282,1.8172157279489907
#cht,7.938247011952196,1.657810839532414
#chu,2.8884462151394357,5.536663124335812
#chv,4.2928286852589554,4.707757704569604
#chw,4.880478087649397,2.78427205100956
#chx,6.2151394422310755,1.3390010626992535
#chy,8.09760956175299,1.2646121147715168
#chz,6.653386454183265,0.9564293304994667
#cia,7.569721115537849,1.3708820403825703
#cib,5.836653386454187,1.7853347502656738
#cic,3.864541832669321,2.306057385759831
#cid,2.519920318725103,5.069075451647185
#cie,6.374501992031869,1.4877789585547267
#cif,3.6454183266932265,2.9755579171094615
#cig,2.330677290836644,5.727948990435705
#cih,6.145418326693219,5.111583421891605
#cii,2.3904382470119456,5.069075451647185
#cij,1.8725099601593596,6.163655685441022
#cik,2.161354581673296,7.853347502656746
#cil,5.43824701195219,1.8490967056323073
#cim,2.569721115537849,6.535600425079698
#cin,2.8984063745019912,6.524973432518594
#cio,5.298804780876491,2.933049946865034
#cip,7.300796812749008,2.486716259298621
#ciq,7.181274900398406,0.26567481402763005
#cir,6.115537848605584,1.4452709883103072
#cis,7.241035856573706,0.20191285866099642
#cit,7.260956175298803,0.17003188097768715
#ciu,2.470119521912342,4.686503719447399
#civ,2.1812749003984058,6.758767268862909
#ciw,2.978087649402388,6.439957492029755
#cix,3.3366533864541803,5.430393198724758
#ciy,5.318725099601586,2.9861849096705644
#ciz,6.364541832669328,1.2858660998937306
#cja,4.701195219123509,4.017003188097768
#cjb,6.892430278884455,1.45589798087141
#cjc,5.916334661354584,1.5090329436769405
#cjd,6.364541832669328,1.647183846971311
#cje,4.2928286852589554,4.665249734325185
#cjf,3.8545816733067664,5.058448459086074
#cjg,6.414342629482075,1.349628055260364
#cjh,6.245019920318726,1.3390010626992535
#cji,4.352589641434257,6.801275239107328
#cjj,2.3207171314741037,5.770456960680125
#cjk,2.848605577689245,6.3443145589798045
#cjl,5.0796812749003974,4.017003188097768
#cjm,2.0816733067728994,6.110520722635492
#cjn,6.404382470119519,1.3177470775770472
#cjo,7.2310756972111525,0.6482465462274167
#cjp,5.876494023904378,1.5834218916046774
#cjq,2.2211155378485974,5.685441020191285
#cjr,2.4203187250995963,5.759829968119022
#cjs,0.17928286852588918,8.767268862911791
#cjt,2.86852589641434,6.3443145589798045
#cju,2.8585657370517854,6.461211477151961
#cjv,2.37051792828685,5.0371944739638685
#cjw,6.025896414342632,1.2858660998937306
#cjx,7.241035856573706,0.11689691817215664
#cjy,6.055776892430282,2.529224229543041
#cjz,6.3346613545816775,1.5196599362380436
#cka,6.22509960159363,1.5727948990435743
#ckb,1.832669322709154,5.866099893730076
#ckc,5.806772908366536,2.019128586609987
#ckd,2.0119521912350575,6.110520722635492
#cke,6.145418326693219,1.732199787460151
#ckf,6.095617529880474,1.6046758767268834
#ckg,4.332669322709161,4.420828905419769
#ckh,5.886454183266934,1.4984059511158376
#cki,1.8725099601593596,6.439957492029755
#ckj,6.523904382470121,1.3071200850159443
#ckk,6.364541832669328,1.3283740701381501
#ckl,6.25498007968128,1.3390010626992535
#ckm,6.762948207171312,1.4240170031881008
#ckn,6.464143426294821,1.6365568544102003
#cko,3.844621513944226,5.058448459086074
#ckp,2.978087649402388,6.216790648246545
#ckq,7.081673306772913,0.29755579171094687
#ckr,6.3346613545816775,1.3390010626992535
#cks,2.958167330677292,6.482465462274175
#ckt,7.250996015936262,0.563230605738577
#cku,5.876494023904378,5.483528161530289
#ckv,1.8824701195219142,5.515409139213599
#ckw,2.091633466135454,5.897980871413392
#ckx,5.876494023904378,1.5621679064824636
#cky,2.968127490039833,4.803400637619555
#ckz,5.826693227091633,1.8384697130712044
#cla,3.0976095617529897,5.579171094580232
#clb,2.2709163346613574,5.462274176408075
#clc,2.410358565737041,5.812964930924545
#cld,6.155378486055775,1.5727948990435743
#cle,6.235059760956171,1.4877789585547267
#clf,6.125498007968124,1.700318809776834
#clg,6.055776892430282,1.657810839532414
#clh,6.125498007968124,1.4771519659936239
#cli,2.0119521912350575,6.131774707757706
#clj,5.687250996015934,1.732199787460151
#clk,2.171314741035851,5.568544102019128
#cll,6.683266932270914,1.19022316684378
#clm,2.101593625498009,5.515409139213599
#cln,7.250996015936262,0.19128586609989337
#clo,4.6613545816733035,2.008501594048884
#clp,2.9880478087649425,5.844845908607862
#clq,3.8844621513944166,2.231668437832094
#clr,2.758964143426293,7.0244420828905385
#cls,2.1215139442231044,5.557917109458025
#clt,6.583665338645423,1.6259298618490972
#clu,5.946215139442234,1.3602550478214672
#clv,6.404382470119519,1.3708820403825703
#clw,7.191235059760961,1.4346439957492039
#clx,2.958167330677292,4.580233793836345
#cly,2.7390438247011972,7.704569606801273
#clz,6.703187250996011,1.3071200850159443
#cma,6.673306772908361,1.6365568544102003
#cmb,7.081673306772913,1.689691817215731
#cmc,1.8924302788844551,5.515409139213599
#cmd,2.0816733067728994,5.345377258235918
#cme,7.081673306772913,1.4877789585547267
#cmf,8.79482071713148,0.46758767268862655
#cmg,5.896414342629475,5.164718384697128
#cmh,3.416334661354577,7.948990435706697
#cmi,1.9521912350597561,5.504782146652495
#cmj,6.364541832669328,1.2008501594048906
#cmk,2.300796812748994,5.398512221041441
#cml,4.252988047808764,4.707757704569604
#cmm,3.406374501992022,5.451647183846972
#cmn,3.496015936254974,5.164718384697128
#cmo,2.589641434262945,6.386822529224226
#cmp,2.559760956175294,5.069075451647185
#cmq,6.3346613545816775,1.2221041445270968
#cmr,2.330677290836644,5.079702444208288
#cms,6.523904382470121,1.6684378320935171
#cmt,1.6334661354581692,5.696068012752388
#cmu,4.7410358565737,4.3570669500531345
#cmv,0.6175298804780784,7.332624867162588
#cmw,7.9282868525896415,1.7109458023379371
#cmx,5.926294820717125,1.4452709883103072
#cmy,6.354581673306773,1.6684378320935171
#cmz,6.812749003984059,1.5727948990435743
#cna,6.723107569721121,0.9670563230605773
#cnb,6.503984063745026,1.2539851222104137
#cnc,7.181274900398406,0.20191285866099642
#cnd,4.541832669322701,4.516471838469711
#cne,7.241035856573706,0.5313496280552601
#cnf,3.914342629482068,2.561105207226358
#cng,3.5059760956175285,5.270988310308181
#cnh,2.6195219123505953,5.781083953241229
#cni,4.721115537848604,4.282678002125398
#cnj,4.511952191235064,5.345377258235918
#cnk,2.430278884462151,4.2614240170031845
#cnl,8.745019920318732,0.27630180658873316
#cnm,6.314741035856568,1.2752391073326275
#cnn,6.812749003984059,1.5196599362380436
#cno,6.653386454183265,3.2943676939426143
#cnp,8.06772908366534,1.2114771519659937
#cnq,7.041832669322707,1.19022316684378
#cnr,2.9482071713147375,6.514346439957492
#cns,7.270916334661357,0.021253985122213728
#cnt,1.9322709163346605,5.441020191285862
#cnu,2.529880478087643,4.984059511158338
#cnv,2.3406374501991993,4.739638682252921
#cnw,5.119521912350602,3.995749202975554
#cnx,4.472111553784859,4.5270988310308145
#cny,2.7988047808764844,7.3645058448459055
#cnz,2.8386454183266894,6.429330499468653
#coa,3.147410358565736,6.5037194473963815
#cob,2.4003984063745003,5.0478214665249705
#coc,6.2151394422310755,1.530286928799147
#cod,4.760956175298809,4.144527098831028
#coe,6.264940239043821,1.657810839532414
#cof,5.946215139442234,1.3283740701381501
#cog,6.404382470119519,1.4240170031881008
#coh,1.8127490039840581,5.717321997874602
#coi,7.001992031872517,1.647183846971311
#coj,2.2709163346613574,5.175345377258232
#cok,6.205179282868521,1.4984059511158376
#col,2.6095617529880406,5.802337938363442
#com,1.7529880478087572,6.780021253985122
#con,7.270916334661357,0.4994686503719433
#coo,6.17529880478087,2.4654622741764074
#cop,3.8545816733067664,2.6354941551540945
#coq,4.581673306772906,2.029755579171098
#cor,2.2609561752988023,5.122210414452708
#cos,2.3107569721115486,4.792773645058444
#cot,3.466135458167323,6.556854410201912
#cou,2.5996015936254997,7.0244420828905385
#cov,5.896414342629475,1.795961742826777
#cow,6.444223107569726,1.700318809776834
#cox,2.958167330677292,6.535600425079698
#coy,4.701195219123509,4.038257173219982
#coz,6.324701195219122,1.4346439957492039
#cpa,7.0517928286852625,1.2114771519659937
#cpb,6.743027888446217,1.647183846971311
#cpc,5.348605577689237,1.72157279489904
#cpd,2.778884462151389,7.417640807651436
#cpe,6.344621513944219,1.349628055260364
#cpf,2.161354581673296,5.536663124335812
#cpg,7.450199203187246,0.19128586609989337
#cph,2.3207171314741037,6.0786397449521745
#cpi,6.354581673306773,1.2964930924548335
#cpj,4.7808764940239055,4.325185972369818
#cpk,5.956175298804776,1.5090329436769405
#cpl,2.0517928286852487,5.6535600425079675
#cpm,2.021912350597612,6.153028692879912
#cpn,6.454183266932266,1.137088204038257
#cpo,6.394422310756964,1.137088204038257
#cpp,7.13147410358566,0.30818278427205
#cpq,4.113545816733066,4.197662061636558
#cpr,3.3864541832669266,5.451647183846972
#cps,1.9223107569721056,8.267800212539848
#cpt,2.5398406374501987,6.514346439957492
#cpu,6.414342629482075,1.1583421891604708
#cpv,4.482071713147414,4.558979808714131
#cpw,7.011952191235057,2.1147715196599375
#cpx,2.0019920318725024,5.727948990435705
#cpy,2.968127490039833,6.2486716259298625
#cpz,2.3904382470119456,5.143464399574922
#cqa,6.384462151394424,1.3283740701381501
#cqb,7.011952191235057,0.6907545164718366
#cqc,3.6752988047808772,2.8267800212539878
#cqd,2.290836653386453,5.143464399574922
#cqe,2.4003984063745003,5.536663124335812
#cqf,6.4243027888446145,1.126461211477154
#cqg,5.896414342629475,1.5834218916046774
#cqh,2.7290836653386426,4.410201912858658
#cqi,4.591633466135462,4.558979808714131
#cqj,7.778884462151389,1.3602550478214672
